order_id,user_id,amount,quantity,created_at,status
A1584,0922,321.61,3,2025-06-03T23:10:00Z,Pending
A1294,0088,473.85,8,2025-07-20T22:53:00Z,Refunded
A2606,0525,,5,2025-06-28T12:58:00Z,refund
A4192,0973,231.19,1,2025-11-08T02:32:00Z,PAID
A4038,0426,171.74,5,2025-01-27T09:34:00Z,paid
A3976,0748,25.03,3,2025-12-16T18:29:00Z,Refunded
A3581,0988,294.03,6,2025-07-04T22:46:00Z,Pending
A2670,0254,341.24,9,2025-02-26T12:53:00Z,
A1368,0929,42.36,4,2025-08-10T10:57:00Z,Pending
A1358,0137,404.24,3,2025-12-08T17:35:00Z,refund
A0645,0534,343.66,7,2025-03-02T14:04:00Z,Pending
A3315,0801,307.6,5,2025-11-19T18:51:00Z,Pending
A4564,0171,,1,,Pending
A1937,0325,473.31,1,2025-11-17T11:23:00Z,paid
A0744,0151,,4,2025-05-30T01:24:00Z,refunded
A0092,0670,19.56,2,,refunded
A4117,0011,395.05,2,2025-03-19T21:27:00Z,Refunded
A3510,0728,227.2,3,2025-04-11T05:08:00Z,PAID
A4520,0815,263.96,1,2025-01-10T00:25:00Z,paid
A3199,0849,18.42,5,2025-07-28T15:43:00Z,Paid
A1984,0383,,4,2025-03-04T10:05:00Z,refund
A3248,0296,486.68,7,,PAID
A0827,0601,73.19,1,2025-01-16T08:49:00Z,Refunded
A0046,0640,455.25,8,2025-05-23T17:05:00Z,refunded
A1926,0522,270.82,6,2025-01-28T23:01:00Z,paid
A1809,0452,426.62,7,2025-01-06T09:14:00Z,
A4774,0832,349.64,8,2025-09-04T16:10:00Z,PAID
A0152,0127,48.14,9,2025-08-30T15:14:00Z,refunded
A0198,0305,199.94,3,2025-05-07T22:26:00Z,refunded
A2835,0944,175.09,1,,refunded
A4506,0530,308.47,2,2025-04-26T03:47:00Z,refund
A0963,0935,436.32,9,2025-01-01T08:16:00Z,paid
A4751,0633,134.01,4,2025-09-18T05:59:00Z,refunded
A3616,0982,31.06,4,2025-04-17T20:49:00Z,Paid
A3174,0761,114.16,9,2025-04-06T03:18:00Z,paid
A2866,0190,94.79,5,2025-03-26T09:07:00Z,
A2679,0456,397.59,3,2025-08-09T16:14:00Z,paid
A3622,0219,20.9,,2025-09-01T01:51:00Z,PAID
A2326,0908,274.56,3,2025-01-16T21:19:00Z,
A3467,0101,,2,2025-01-10T11:44:00Z,PAID
A0256,0779,63.88,3,2025-05-07T13:29:00Z,refunded
A2700,0332,135.23,6,,PAID
A2602,0040,310.51,4,2025-11-18T16:45:00Z,Paid
A0450,0520,478.25,4,2025-04-15T04:51:00Z,PAID
A2140,0523,,3,2025-02-09T15:24:00Z,paid
A0051,0557,,9,2025-01-01T06:03:00Z,paid
A0613,0167,223.07,8,2025-11-17T19:10:00Z,PAID
A3151,0843,499.98,9,2025-02-20T17:43:00Z,paid
A0176,0773,303.87,7,2025-05-25T20:25:00Z,refunded
A2613,0569,144.12,3,2025-04-16T20:27:00Z,Pending
A1226,0264,124.19,7,2025-07-14T11:54:00Z,refunded
A0499,0447,87.01,4,2025-04-18T15:51:00Z,refund
A3493,0970,239.52,6,2025-01-23T18:54:00Z,refunded
A1097,0235,233.37,7,2025-08-19T14:23:00Z,Refunded
A0194,0968,496.14,4,2025-11-08T08:33:00Z,Pending
A1271,0463,295.83,4,,refund
A2299,0377,214.32,9,2025-08-10T12:30:00Z,PAID
A0380,0991,342.77,2,,Paid
A0746,0314,166.36,1,2025-09-15T20:31:00Z,
A1318,0001,396.49,1,2025-07-17T00:19:00Z,Paid
A3793,0744,455.49,9,2025-05-20T19:52:00Z,Paid
A1596,0012,316.88,,2025-03-16T09:40:00Z,refunded
A1797,0161,185.57,9,2025-09-01T21:21:00Z,refunded
A4395,0785,354.04,3,,
A1347,0420,325.83,9,2025-04-30T01:10:00Z,PAID
A1075,0982,,6,2025-10-23T23:16:00Z,refund
A2485,0294,139.95,6,2025-01-10T11:35:00Z,Paid
A4905,0831,,1,2025-03-23T18:25:00Z,refunded
A2599,0850,455.23,1,2025-05-31T21:30:00Z,refunded
A1765,0487,441.58,6,2025-12-20T17:20:00Z,refunded
A4922,0287,,1,2025-12-16T11:53:00Z,Refunded
A4853,0925,117.86,,2025-07-20T02:04:00Z,refunded
A0713,0402,364.46,8,2025-06-13T10:11:00Z,refund
A1393,0801,,7,2025-01-26T12:23:00Z,refund
A2742,0034,318.69,6,2025-11-08T03:21:00Z,PAID
A2265,0637,139.88,6,2025-02-06T09:31:00Z,
A1556,0196,237.83,2,2025-09-17T22:02:00Z,refund
A0527,0452,448.76,6,2025-03-12T10:14:00Z,Pending
A2639,0928,,,2025-08-26T07:12:00Z,refund
A2045,0040,156.03,9,2025-12-05T05:42:00Z,Paid
A4095,0960,218.24,9,2025-03-22T17:20:00Z,refunded
A4167,0306,175.2,6,2025-03-19T11:56:00Z,refund
A1799,0811,401.04,8,2025-10-26T05:41:00Z,PAID
A3756,0029,245.32,4,2025-12-06T02:12:00Z,refund
A0125,0763,10.32,5,2025-10-12T04:46:00Z,Pending
A3364,0412,332.95,3,,paid
A1376,0258,440.57,9,2025-06-24T00:59:00Z,Paid
A2223,0446,28.84,7,2025-06-01T22:51:00Z,PAID
A0352,0578,185.05,4,2025-09-10T19:34:00Z,PAID
A4289,0484,259.32,5,2025-02-07T03:21:00Z,paid
A0221,0080,295.16,1,2025-06-21T16:55:00Z,refunded
A4208,0653,25.79,3,,refund
A2775,0591,245.4,4,2025-10-07T07:48:00Z,
A1304,0085,256.73,3,2025-06-02T16:31:00Z,
A1698,0572,425.63,2,2025-11-04T13:55:00Z,Paid
A0387,0189,209.59,6,,
A4544,0362,79.27,8,2025-07-04T18:12:00Z,Paid
A3175,0196,435.68,3,2025-05-07T23:18:00Z,Refunded
A0119,0137,161.78,6,,
A1069,0776,208.05,9,,refund
A3511,0439,,1,2025-10-28T09:44:00Z,refunded
A2657,0729,333.74,5,2025-04-02T23:57:00Z,refund
A1006,0352,102.47,7,2025-02-16T01:33:00Z,Refunded
A1421,0370,125.22,8,2025-06-08T10:47:00Z,paid
A3238,0167,229.99,7,2025-03-22T23:28:00Z,Pending
A2230,0366,,2,2025-06-02T13:25:00Z,Pending
A1389,0801,,,2025-11-23T01:05:00Z,Paid
A0590,0439,73.23,9,2025-05-25T19:51:00Z,PAID
A3835,0044,89.42,8,2025-10-25T10:13:00Z,refunded
A0165,0667,,2,2025-09-19T13:30:00Z,refunded
A3075,0716,211.95,,2025-09-15T05:38:00Z,refunded
A0191,0012,60.72,9,2025-01-10T15:01:00Z,refunded
A4287,0581,446.43,3,2025-05-23T13:40:00Z,refunded
A2077,0819,301.59,2,2025-11-15T13:25:00Z,Paid
A0717,0869,299.02,4,2025-07-03T06:18:00Z,Refunded
A1518,0834,105.04,6,2025-01-14T07:33:00Z,refunded
A4961,0638,,1,2025-06-17T14:24:00Z,Paid
A1501,0929,57.81,7,2025-04-23T14:35:00Z,paid
A1104,0818,75.13,9,2025-09-10T15:59:00Z,Refunded
A0375,0853,434.74,1,2025-04-03T08:25:00Z,PAID
A3621,0099,159.72,7,2025-02-07T05:21:00Z,Pending
A3357,0323,461.3,4,,Paid
A4468,0030,,,2025-04-27T05:22:00Z,Paid
A0009,0651,47.98,3,2025-11-21T23:21:00Z,refunded
A4523,0113,282.05,,2025-06-18T02:34:00Z,Pending
A2199,0977,125.02,3,2025-04-08T17:44:00Z,PAID
A1168,0669,473.92,1,,Refunded
A1137,0390,219.08,,2025-03-01T16:02:00Z,PAID
A2936,0897,105.8,1,2025-01-08T19:55:00Z,Pending
A2597,0641,145.86,1,2025-12-08T02:55:00Z,Refunded
A0951,0169,35.43,4,2025-06-17T07:13:00Z,paid
A4447,0825,495.38,5,2025-06-02T02:39:00Z,
A3832,0905,108.89,9,2025-08-21T04:29:00Z,paid
A2141,0707,386.59,,2025-06-18T18:54:00Z,refund
A4394,0692,289.64,5,2025-05-25T05:34:00Z,Pending
A1547,0975,127.06,8,2025-11-28T05:46:00Z,PAID
A3396,0441,98.09,5,2025-06-19T14:08:00Z,Refunded
A0007,0045,387.94,7,2025-03-18T02:01:00Z,refunded
A0624,0014,232.68,6,2025-05-07T16:36:00Z,
A4205,0573,,4,2025-11-07T10:46:00Z,paid
A3147,0862,343.85,3,2025-03-12T00:13:00Z,Refunded
A2405,0175,18.55,,,refund
A3611,0684,19.12,2,2025-10-20T22:23:00Z,PAID
A2852,0528,283.95,2,2025-06-23T09:39:00Z,Refunded
A0504,0237,378.69,8,2025-03-20T13:48:00Z,Pending
A0479,0771,,5,2025-03-15T23:58:00Z,Paid
A2737,0863,200.93,9,2025-12-19T23:28:00Z,Paid
A4220,0303,158.81,5,2025-11-10T05:17:00Z,refund
A3620,0214,495.15,,2025-10-23T13:31:00Z,
A0563,0639,483.55,,2025-02-28T08:25:00Z,Pending
A4362,0030,160.06,9,2025-08-20T09:23:00Z,Paid
A1680,0071,373.48,1,,paid
A3881,0587,204.64,3,2025-04-13T02:54:00Z,Paid
A4444,0135,132.88,7,,
A0109,0172,443.32,2,2025-10-17T15:05:00Z,refunded
A3668,0261,407.09,6,,refund
A1152,0625,417.02,,2025-12-17T14:23:00Z,Pending
A2687,0860,203.67,8,,PAID
A3693,0098,239.95,,,Refunded
A0719,0756,484.8,6,2025-07-31T11:34:00Z,refunded
A4902,0827,,8,2025-09-02T05:54:00Z,Refunded
A2915,0348,,7,2025-08-09T18:41:00Z,paid
A2946,0521,317.51,9,2025-11-25T04:25:00Z,PAID
A0239,0163,74.08,2,2025-04-13T01:56:00Z,refund
A1843,0363,33.94,3,2025-05-04T20:49:00Z,Pending
A2016,0014,424.69,6,,PAID
A1857,0562,82.02,5,2025-02-24T07:34:00Z,Paid
A4351,0636,56.04,2,2025-01-19T09:41:00Z,refund
A4239,0201,429.28,1,2025-01-09T09:11:00Z,Refunded
A0303,0578,,1,2025-11-27T17:28:00Z,PAID
A4992,0562,36.59,4,2025-04-12T11:10:00Z,paid
A2332,0048,457.46,4,2025-06-23T00:22:00Z,paid
A4276,0400,,7,2025-04-24T15:04:00Z,refunded
A0035,0238,208.16,9,,refund
A4484,0107,,4,2025-11-11T09:12:00Z,
A0159,0794,,2,2025-05-07T11:08:00Z,refund
A0237,0929,429.57,9,2025-04-22T02:12:00Z,refunded
A0914,0755,20.36,4,2025-10-25T17:19:00Z,Pending
A1369,0782,125.69,5,2025-10-21T07:29:00Z,refunded
A0166,0193,47.17,7,2025-10-15T16:09:00Z,refunded
A3340,0531,486.33,3,,refund
A1472,0049,271.19,7,2025-01-05T08:55:00Z,Refunded
A3294,0881,303.83,4,2025-07-28T20:12:00Z,Paid
A0876,0392,278.16,,2025-11-10T23:15:00Z,refunded
A4584,0423,104.78,2,2025-01-22T04:53:00Z,refunded
A4862,0306,34.55,7,2025-04-13T13:58:00Z,refund
A1794,0512,363.41,9,2025-07-26T06:29:00Z,Pending
A0948,0984,311.52,6,2025-03-16T23:29:00Z,refunded
A3077,0623,116.77,8,2025-09-23T15:42:00Z,Paid
A1300,0367,246.39,7,2025-07-04T18:32:00Z,refund
A0954,0721,448.5,4,2025-11-17T21:59:00Z,
A4667,0209,176.35,7,,refund
A4650,0287,,1,2025-11-10T15:45:00Z,Refunded
A1082,0404,81.49,6,2025-02-17T05:58:00Z,refunded
A4445,0028,405.56,9,2025-02-25T16:02:00Z,PAID
A4381,0728,177.23,6,2025-10-28T17:31:00Z,Pending
A0306,0296,,2,2025-07-14T20:15:00Z,Pending
A2041,0124,250.2,8,2025-03-27T09:14:00Z,Pending
A0456,0748,304.11,2,2025-01-25T20:58:00Z,refund
A1500,0608,,3,,Paid
A0470,0433,252.64,9,2025-08-17T17:30:00Z,Paid
A3372,0372,363.11,9,2025-07-02T06:13:00Z,
A0890,0762,417.2,6,2025-08-20T17:16:00Z,PAID
A0648,0917,253.83,6,2025-10-27T06:12:00Z,refund
A1583,0101,191.6,5,2025-12-07T08:17:00Z,PAID
A0121,0138,243.87,8,2025-06-04T08:55:00Z,
A4563,0490,13.59,3,2025-03-12T14:25:00Z,
A4780,0249,,7,2025-10-04T17:45:00Z,refunded
A2561,0153,295.77,4,2025-07-21T06:28:00Z,refund
A1266,0635,170.16,5,2025-08-20T03:24:00Z,Refunded
A2876,0057,197.97,4,2025-03-24T05:36:00Z,refund
A4598,0952,328.23,2,2025-10-26T00:07:00Z,Refunded
A0003,0226,158.77,3,2025-03-12T11:29:00Z,paid
A2297,0203,197.78,4,2025-07-07T02:35:00Z,refunded
A3650,0149,233.69,2,2025-04-27T16:27:00Z,Paid
A0287,0556,330.93,8,2025-02-18T13:07:00Z,PAID
A0653,0762,434.88,,2025-01-16T09:21:00Z,paid
A2649,0177,322.52,3,,
A3667,0911,273.13,7,2025-11-29T10:28:00Z,Paid
A0495,0597,187.42,3,,refund
A2969,0323,487.76,4,2025-09-15T00:58:00Z,Refunded
A3060,0681,265.17,2,2025-03-03T01:48:00Z,refund
A2339,0637,343.35,8,2025-12-13T00:40:00Z,refund
A3846,0085,127.15,3,2025-08-23T01:33:00Z,Paid
A0806,0929,,9,2025-01-08T04:02:00Z,Pending
A2698,0511,160.95,3,2025-02-25T12:05:00Z,refund
A4703,0564,396.81,9,2025-07-27T03:39:00Z,refund
A4123,0732,,2,2025-08-31T08:57:00Z,
A0697,0690,12.61,9,2025-11-17T05:30:00Z,paid
A3962,0293,90.48,,2025-08-08T17:18:00Z,paid
A3900,0130,135.36,8,2025-04-17T14:36:00Z,Pending
A4514,0417,96.36,,2025-08-20T16:49:00Z,paid
A0132,0169,321.64,1,2025-09-24T17:40:00Z,Pending
A2615,0182,442.43,4,2025-10-09T05:39:00Z,refunded
A3257,0051,,3,2025-06-10T21:58:00Z,refunded
A3594,0449,395.35,2,2025-02-05T14:02:00Z,Pending
A3106,0336,165.48,9,2025-10-30T06:42:00Z,
A3610,0461,,1,2025-03-24T16:14:00Z,paid
A1793,0059,472.92,5,,Refunded
A1852,0513,181.38,7,2025-07-08T03:31:00Z,Refunded
A4754,0713,,9,2025-04-04T04:35:00Z,
A4990,0656,352.85,5,2025-11-01T11:08:00Z,
A1198,0802,,6,2025-07-27T10:36:00Z,Refunded
A1404,0706,477.72,5,,refund
A0019,0306,85.85,5,2025-03-03T15:19:00Z,refunded
A3416,0969,127.61,3,2025-05-24T01:20:00Z,
A4399,0224,239.9,1,2025-12-18T05:00:00Z,Refunded
A2735,0332,300.85,1,2025-04-17T11:03:00Z,Pending
A0125,0763,,5,2025-10-12T09:46:00Z,refunded
A0086,0053,317.59,8,2025-03-28T08:11:00Z,Refunded
A2856,0679,472.14,2,2025-02-27T08:23:00Z,Pending
A4304,0346,428.35,4,2025-10-09T06:26:00Z,
A1486,0666,105.57,7,2025-05-16T03:10:00Z,
A3089,0258,407.49,3,2025-03-30T12:20:00Z,Paid
A3036,0181,181.89,,2025-08-04T10:46:00Z,Pending
A4699,0904,478.52,9,2025-06-16T02:17:00Z,Pending
A0224,0510,335.02,3,,Refunded
A3459,0276,131.54,3,2025-10-08T00:44:00Z,
A1265,0537,245.0,8,,refund
A4110,0654,,7,2025-04-17T20:32:00Z,refunded
A2954,0778,,2,2025-01-30T06:19:00Z,Refunded
A3683,0287,58.3,8,2025-11-23T10:29:00Z,refunded
A0217,0439,457.39,,2025-10-09T21:09:00Z,Pending
A4340,0898,431.81,3,2025-12-08T23:40:00Z,
A4321,0478,196.68,2,2025-01-27T12:19:00Z,PAID
A4799,0246,414.18,5,2025-04-19T20:07:00Z,Paid
A0122,0269,122.07,3,2025-08-13T10:22:00Z,
A1576,0385,182.23,7,2025-04-22T18:47:00Z,Pending
A0491,0622,68.48,8,2025-11-10T23:59:00Z,Paid
A4372,0142,6.6,3,2025-08-26T17:51:00Z,refunded
A1608,0753,351.86,8,2025-10-25T03:25:00Z,Pending
A0852,0332,81.33,3,2025-04-06T15:07:00Z,Paid
A2381,0089,6.92,6,2025-11-05T14:51:00Z,refunded
A2757,0345,133.52,6,2025-04-09T18:09:00Z,Paid
A1598,0912,204.27,4,2025-06-06T04:45:00Z,Pending
A2062,0512,317.38,1,2025-10-17T05:27:00Z,Pending
A0850,0775,11.28,1,2025-03-27T06:13:00Z,refunded
A1430,0621,263.85,7,2025-05-09T00:56:00Z,
A4310,0308,304.48,1,2025-07-04T16:30:00Z,paid
A4155,0194,394.84,6,2025-03-20T07:18:00Z,paid
A3673,0069,,9,2025-10-09T00:19:00Z,Refunded
A4574,0702,206.39,7,2025-09-26T15:27:00Z,paid
A1028,0799,10.04,1,2025-04-11T03:58:00Z,paid
A4298,0611,40.39,,2025-02-14T17:43:00Z,Refunded
A4101,0165,480.15,7,2025-10-08T05:33:00Z,refunded
A3933,0821,29.26,9,2025-07-11T23:57:00Z,Pending
A3480,0348,208.89,4,2025-04-11T14:13:00Z,Paid
A4975,0321,241.35,8,2025-06-03T15:52:00Z,refunded
A0074,0106,82.73,4,2025-08-29T21:08:00Z,refunded
A3874,0026,402.41,9,2025-04-10T05:06:00Z,refunded
A0634,0006,107.5,,2025-01-11T00:51:00Z,Paid
A0096,0849,29.86,,2025-08-30T02:23:00Z,
A0395,0262,306.66,5,2025-09-01T19:14:00Z,refund
A2231,0764,486.5,,2025-10-10T03:24:00Z,Pending
A1429,0682,90.46,4,2025-11-26T02:28:00Z,Pending
A0543,0074,271.58,5,2025-03-12T17:07:00Z,Refunded
A3504,0534,308.83,2,2025-03-22T21:35:00Z,Pending
A2696,0845,286.44,6,2025-03-04T08:18:00Z,Pending
A3681,0528,467.0,6,2025-01-08T04:50:00Z,Pending
A0013,0120,41.88,3,2025-03-21T08:07:00Z,refunded
A3561,0696,150.02,3,2025-03-12T22:46:00Z,
A4515,0544,147.9,1,2025-05-14T04:26:00Z,refund
A2754,0047,396.2,5,2025-07-22T11:19:00Z,
A2979,0719,327.0,9,2025-03-14T07:46:00Z,Paid
A1885,0172,24.25,4,2025-01-02T22:22:00Z,Refunded
A4199,0335,209.04,4,,Refunded
A4547,0294,,2,2025-10-08T14:34:00Z,Pending
A1831,0960,267.23,,2025-09-02T11:20:00Z,Refunded
A1197,0827,396.16,7,2025-09-10T06:02:00Z,paid
A1913,0636,302.39,5,2025-02-28T06:49:00Z,refund
A1462,0056,96.22,7,2025-03-07T11:14:00Z,refund
A3971,0259,143.54,3,2025-12-22T13:07:00Z,Refunded
A2898,0093,138.11,1,2025-08-31T22:04:00Z,Pending
A0136,0215,287.75,9,,refunded
A2576,0042,202.64,1,2025-08-03T19:58:00Z,Paid
A3267,0903,168.46,5,2025-11-14T18:09:00Z,PAID
A4011,0909,436.66,,2025-01-16T04:09:00Z,Paid
A0117,0568,219.52,9,2025-01-24T03:24:00Z,Refunded
A2993,0805,458.87,1,2025-01-21T04:10:00Z,refund
A3373,0567,322.54,6,2025-09-12T11:31:00Z,refunded
A2940,0582,159.92,8,2025-02-14T03:57:00Z,refunded
A3547,0628,235.46,5,,paid
A0665,0472,227.95,,2025-05-05T22:03:00Z,Refunded
A4371,0777,191.15,4,2025-03-01T19:36:00Z,refunded
A2625,0067,411.61,7,2025-03-04T11:42:00Z,refunded
A4131,0868,264.22,2,2025-08-25T22:08:00Z,refund
A0667,0026,92.02,3,2025-04-04T01:06:00Z,Pending
A4595,0609,273.32,5,2025-01-02T02:47:00Z,Paid
A3590,0606,262.57,4,2025-06-21T10:46:00Z,refund
A2210,0452,115.74,8,2025-02-04T09:45:00Z,Pending
A3891,0624,92.15,8,2025-04-06T18:21:00Z,
A3940,0064,327.69,2,2025-01-10T20:43:00Z,Paid
A1983,0516,112.82,4,2025-02-01T04:53:00Z,
A0020,0082,13.97,1,2025-06-15T05:48:00Z,refunded
A0296,0062,420.99,3,2025-07-13T23:35:00Z,PAID
A2410,0219,386.01,3,2025-10-26T18:15:00Z,Pending
A4460,0096,295.55,7,2025-06-30T01:02:00Z,refunded
A2103,0474,259.5,5,2025-04-07T01:56:00Z,refund
A0647,0239,321.97,4,2025-01-27T17:35:00Z,Paid
A1985,0025,231.26,,2025-11-20T04:41:00Z,refunded
A2997,0565,,8,2025-03-15T10:16:00Z,Refunded
A2508,0047,313.2,8,2025-02-12T14:40:00Z,PAID
A0036,0023,274.05,3,2025-07-18T03:38:00Z,refunded
A1497,0022,8.99,2,2025-04-21T17:47:00Z,paid
A3055,0739,348.22,8,2025-08-10T17:29:00Z,refund
A2751,0324,221.88,9,2025-01-15T04:28:00Z,refund
A4178,0513,249.63,,2025-12-04T10:31:00Z,Refunded
A2442,0279,265.77,,2025-02-09T14:04:00Z,PAID
A0238,0435,114.24,,2025-05-26T01:40:00Z,refunded
A1960,0276,437.13,5,2025-03-25T01:07:00Z,Pending
A1866,0668,496.17,,,Paid
A0234,0658,,,2025-04-10T05:06:00Z,refunded
A3115,0228,426.23,8,2025-03-24T07:01:00Z,Paid
A0184,0130,210.94,4,2025-04-24T13:09:00Z,
A1453,0411,440.94,1,2025-04-29T02:31:00Z,Paid
A1750,0314,150.75,1,2025-08-17T17:15:00Z,refund
A2176,0215,376.18,,2025-04-23T03:26:00Z,refunded
A4759,0844,39.89,9,2025-01-25T08:09:00Z,PAID
A2932,0915,474.55,7,2025-04-22T08:15:00Z,paid
A0249,0396,265.24,,2025-06-10T21:57:00Z,refunded
A4669,0924,112.51,2,2025-09-15T06:04:00Z,refund
A3924,0151,274.87,9,2025-09-15T02:23:00Z,refunded
A4920,0520,466.12,4,2025-07-10T17:40:00Z,paid
A4969,0603,165.79,6,2025-01-07T00:09:00Z,paid
A3842,0237,68.59,1,2025-07-27T08:14:00Z,
A4378,0935,128.51,5,2025-06-19T06:53:00Z,refunded
A2070,0933,37.97,3,2025-11-28T16:13:00Z,Refunded
A2082,0201,410.62,2,2025-10-08T07:00:00Z,
A2290,0730,83.48,1,2025-08-05T16:19:00Z,Pending
A2728,0387,237.47,2,2025-09-19T08:36:00Z,refunded
A0537,0125,64.09,9,2025-10-14T23:55:00Z,PAID
A1408,0645,246.63,2,2025-09-07T09:32:00Z,PAID
A0636,0167,450.14,5,2025-03-28T16:05:00Z,refund
A2178,0434,268.26,5,2025-11-27T02:46:00Z,Refunded
A3775,0119,,8,2025-07-31T06:11:00Z,refund
A3545,0477,328.77,1,2025-03-23T21:01:00Z,Refunded
A3497,0364,155.3,7,,Paid
A0085,0214,313.6,5,2025-10-24T10:57:00Z,Refunded
A2252,0209,296.17,7,2025-06-24T05:47:00Z,PAID
A3005,0372,434.11,6,2025-10-21T07:33:00Z,Refunded
A0859,0372,112.35,3,2025-05-10T19:43:00Z,PAID
A4096,0891,264.32,2,2025-07-11T07:38:00Z,Pending
A4796,0856,285.16,8,2025-06-12T06:24:00Z,Paid
A0178,0314,173.52,2,,refunded
A0140,0431,248.54,2,2025-03-27T23:44:00Z,paid
A3465,0255,443.04,3,2025-02-25T02:52:00Z,Paid
A1670,0886,63.87,4,,refunded
A1243,0512,32.71,,2025-01-17T18:23:00Z,paid
A1690,0264,,1,2025-10-07T22:34:00Z,Paid
A1734,0026,,8,2025-07-02T18:54:00Z,Paid
A4783,0639,133.42,6,2025-12-11T06:53:00Z,PAID
A4571,0748,339.73,9,2025-03-20T12:48:00Z,refund
A4250,0103,41.83,2,2025-04-05T03:52:00Z,
A4834,0945,319.69,6,,refund
A4315,0940,294.34,1,2025-12-11T23:36:00Z,Pending
A4342,0499,62.64,9,,Pending
A0129,0513,81.05,2,2025-03-11T14:29:00Z,refund
A0189,0621,148.7,5,2025-01-21T15:43:00Z,refunded
A3853,0495,45.59,9,,PAID
A2964,0206,204.26,1,2025-03-19T05:51:00Z,refunded
A1049,0002,298.46,8,2025-11-19T18:04:00Z,refund
A0211,0708,24.71,8,2025-03-09T05:23:00Z,refunded
A0800,0363,462.23,4,2025-09-29T16:46:00Z,Paid
A2213,0818,196.49,9,2025-07-01T09:43:00Z,
A3137,0302,295.31,2,2025-12-08T00:06:00Z,Pending
A1180,0471,8.5,7,2025-10-17T19:48:00Z,PAID
A0892,0021,424.51,5,2025-04-14T19:24:00Z,Refunded
A4004,0105,169.73,,2025-07-05T02:53:00Z,PAID
A4557,0902,250.03,9,2025-04-15T06:22:00Z,
A0410,0433,271.51,2,,refund
A0477,0245,186.45,4,2025-10-13T01:57:00Z,refund
A1424,0408,160.27,9,2025-08-26T15:35:00Z,Refunded
A2080,0976,226.56,1,2025-05-16T06:18:00Z,Pending
A1566,0697,143.73,6,2025-06-24T10:42:00Z,paid
A3796,0461,444.67,7,2025-07-04T17:23:00Z,
A1211,0309,,6,2025-01-23T00:13:00Z,Paid
A2957,0782,333.37,,2025-10-23T17:02:00Z,PAID
A0399,0813,398.52,5,2025-08-11T03:28:00Z,refunded
A4106,0903,26.07,1,2025-04-05T16:31:00Z,Pending
A2716,0436,302.13,4,,Paid
A2495,0788,22.89,1,2025-11-06T14:53:00Z,refund
A4797,0716,443.62,2,2025-05-05T00:25:00Z,Refunded
A0927,0207,185.51,4,2025-01-16T04:19:00Z,refunded
A2903,0473,252.82,1,2025-06-26T21:28:00Z,refund
A2280,0132,194.52,9,2025-01-27T03:08:00Z,Refunded
A0513,0161,154.27,2,2025-08-28T16:35:00Z,
A1482,0590,52.32,1,2025-02-25T19:54:00Z,refund
A2182,0406,,5,2025-03-09T23:09:00Z,Refunded
A3488,0652,78.54,3,2025-09-27T01:51:00Z,PAID
A4720,0787,51.79,5,2025-04-13T03:06:00Z,Pending
A1200,0426,183.93,1,2025-06-23T06:34:00Z,
A0500,0647,317.37,7,,Pending
A1759,0845,266.97,7,2025-01-18T01:11:00Z,Paid
A1030,0729,52.72,4,2025-08-11T07:20:00Z,Refunded
A2491,0518,130.16,8,2025-02-04T09:33:00Z,PAID
A3856,0775,29.77,3,2025-02-28T21:31:00Z,Paid
A1663,0610,40.77,6,2025-07-24T01:42:00Z,PAID
A2985,0783,324.74,2,2025-03-28T05:40:00Z,Paid
A3090,0154,249.74,9,2025-02-05T12:31:00Z,Paid
A3268,0134,479.92,3,2025-04-08T01:28:00Z,Paid
A4198,0239,70.16,2,2025-02-27T14:12:00Z,PAID
A3936,0089,192.56,7,2025-08-10T22:05:00Z,Paid
A4098,0415,125.64,7,2025-02-19T14:24:00Z,Pending
A4142,0518,35.17,7,2025-11-28T03:26:00Z,Paid
A0326,0907,44.87,1,2025-03-12T05:27:00Z,PAID
A0798,0575,425.92,7,2025-05-07T20:50:00Z,Paid
A2162,0263,366.32,4,2025-06-22T17:13:00Z,Pending
A0066,0158,132.29,9,2025-11-23T14:12:00Z,
A1439,0570,115.31,,2025-08-26T19:48:00Z,Pending
A0788,0848,201.33,9,2025-03-20T08:12:00Z,Paid
A1155,0131,181.59,9,2025-02-12T10:31:00Z,paid
A4328,0085,,7,2025-08-28T15:03:00Z,
A1441,0418,191.16,8,,Paid
A3079,0281,171.23,1,,refunded
A3830,0385,54.27,,2025-07-26T12:47:00Z,PAID
A2334,0768,208.02,9,2025-09-11T13:47:00Z,Refunded
A1410,0175,,3,2025-07-18T15:35:00Z,
A4670,0874,,9,2025-07-31T17:29:00Z,refund
A2532,0806,,4,2025-02-05T14:09:00Z,paid
A1411,0601,348.63,5,2025-10-31T18:08:00Z,Pending
A4900,0191,486.46,7,,Paid
A0426,0686,271.43,,2025-06-27T05:21:00Z,paid
A0847,0954,343.23,7,2025-07-07T22:36:00Z,refunded
A0516,0365,169.08,9,2025-07-24T06:08:00Z,paid
A4427,0012,142.78,7,,PAID
A3399,0438,470.63,2,2025-11-21T11:14:00Z,refund
A1249,0195,247.29,,2025-05-03T20:17:00Z,refund
A0790,0073,,5,2025-02-01T01:14:00Z,Paid
A3571,0190,43.44,4,2025-05-07T08:20:00Z,
A1906,0054,150.05,1,2025-05-02T10:46:00Z,Refunded
A0508,0315,81.95,1,2025-12-06T17:48:00Z,Pending
